zpid,price,latitude,longitude,beds,baths,area
30649539,750000.0,40.666693,-73.876528,7.0,3.0,2476.0
30649544,540000.0,40.666557,-73.876846,3.0,2.0,1080.0
30649872,550000.0,40.666943,-73.873483,4.0,4.0,2400.0
30650163,599000.0,40.66371,-73.865852,5.0,3.0,1602.0
30650344,600000.0,40.662148,-73.929438,2.0,1.5,1728.0
30650393,375000.0,40.662375,-73.930173,2.0,2.0,1824.0
30650462,599000.0,40.662899,-73.929515,3.0,2.0,1752.0
30650699,685000.0,40.658528,-73.930381,6.0,3.0,2963.0
30650796,610000.0,40.659449,-73.92801,3.0,3.0,1560.0
30651297,665000.0,40.65745,-73.9268,3.0,2.0,1767.0
30651339,555000.0,40.657686,-73.925882,3.0,3.0,1520.0
30651673,565000.0,40.656291,-73.933479,3.0,2.0,1571.0
30651674,410000.0,40.656345,-73.933121,4.0,2.0,1400.0
30651725,580000.0,40.655465,-73.93214,3.0,3.0,1900.0
30651997,530000.0,40.656846,-73.922872,4.0,2.0,1792.0
30652144,967000.0,40.660012,-73.917969,7.0,4.0,3320.0
30652561,500000.0,40.655247,-73.920993,5.0,3.0,2460.0
30652579,595000.0,40.656602,-73.920841,3.0,2.0,1813.0
30652995,525000.0,40.653415,-73.927307,3.0,2.0,1232.0
30653027,383292.0,40.653513,-73.926377,4.0,2.0,1408.0
30653063,550000.0,40.653241,-73.925406,3.0,3.0,1344.0
30653229,560000.0,40.654572,-73.91791,2.0,2.0,1660.0
30653334,740000.0,40.656367,-73.915816,7.0,3.0,3400.0
30653424,535000.0,40.650717,-73.93157,4.0,3.0,1360.0
30653532,570000.0,40.651226,-73.929026,4.0,2.0,1748.0
30653649,390000.0,40.652035,-73.926225,3.0,2.0,1248.0
30653668,674000.0,40.651079,-73.924804,3.0,2.0,1590.0
30653875,68000.0,40.651752,-73.919739,6.0,3.0,3300.0
30653928,545000.0,40.652742,-73.918955,3.0,2.0,1727.0
30654101,587000.0,40.653681,-73.915082,3.0,2.0,1988.0
30654179,629000.0,40.648263,-73.932602,4.0,2.0,1800.0
30654364,655000.0,40.649573,-73.927536,3.0,2.0,1644.0
30654367,555000.0,40.649409,-73.927518,4.0,3.0,2543.0
30654561,509000.0,40.648775,-73.923834,3.0,3.0,1828.0
30654602,545999.0,40.649995,-73.922746,3.0,3.0,1600.0
30654627,599000.0,40.648928,-73.921911,3.0,3.0,1925.0
30654734,605000.0,40.64687,-73.932102,3.0,3.0,1756.0
30654777,650000.0,40.646803,-73.931512,3.0,3.0,1040.0
30654858,760000.0,40.647107,-73.928215,4.0,3.0,1000.0
30654870,750000.0,40.646643,-73.928607,4.0,3.0,1500.0
30654884,595000.0,40.647467,-73.928626,3.0,3.0,2000.0
30654908,285000.0,40.647492,-73.927318,3.0,3.0,1214.0
30654924,515000.0,40.646699,-73.927671,4.0,2.0,1380.0
30654952,540000.0,40.647938,-73.926356,3.0,2.0,1372.0
30654990,551000.0,40.647286,-73.92535,3.0,3.0,1156.0
30654993,740000.0,40.647086,-73.925329,5.0,3.0,2320.0
30655169,600000.0,40.648787,-73.918418,3.0,2.0,1701.0
30655184,799000.0,40.649068,-73.917535,7.0,4.0,2947.0
30655199,600000.0,40.649629,-73.918614,3.0,2.0,1980.0
30655266,795000.0,40.650586,-73.918524,5.0,3.0,2366.0
30655394,623000.0,40.65066,-73.915402,3.0,3.0,1600.0
30655557,651000.0,40.652684,-73.913157,5.0,3.0,2800.0
30655669,591000.0,40.644545,-73.932218,6.0,3.0,1430.0
30655675,608000.0,40.6449,-73.932257,3.0,4.0,2655.0
30655684,457821.0,40.645981,-73.931342,5.0,2.0,1872.0
30655700,540947.0,40.644919,-73.930951,4.0,2.0,2800.0
30655725,650000.0,40.646134,-73.930506,3.0,2.0,975.0
30655776,555000.0,40.645632,-73.928063,3.0,4.0,1428.0
30655810,430000.0,40.646039,-73.928588,4.0,2.0,1305.0
30655811,590000.0,40.646099,-73.928594,4.0,2.0,1305.0
30655863,598000.0,40.645527,-73.926099,3.0,2.0,1815.0
30656054,655000.0,40.642828,-73.932035,4.0,2.0,1498.0
30656059,510000.0,40.643115,-73.932066,3.0,3.0,1498.0
30656216,819140.0,40.643369,-73.928185,3.0,2.0,2500.0
30656429,540000.0,40.643904,-73.924413,4.0,3.0,1939.0
30656481,595000.0,40.640902,-73.931825,3.0,3.0,1152.0
30656540,630000.0,40.64109,-73.93091,4.0,2.0,1280.0
30656544,438000.0,40.641353,-73.930938,3.0,2.0,1280.0
30656641,435000.0,40.638277,-73.93118,3.0,3.0,1912.0
30656740,550000.0,40.638415,-73.930622,2.0,2.0,1680.0
30656760,625000.0,40.639513,-73.929802,3.0,3.0,1604.0
30656805,890000.0,40.661533,-73.94734,5.0,2.0,2000.0
30656960,637500.0,40.660672,-73.946259,4.0,2.0,1500.0
30656963,705000.0,40.660808,-73.946274,3.0,2.0,1530.0
30656972,745000.0,40.660791,-73.946555,3.0,2.0,1002.0
30657112,1200000.0,40.661273,-73.939516,6.0,3.0,1900.0
30657120,980000.0,40.661365,-73.938643,6.0,2.0,2500.0
30657207,770000.0,40.659913,-73.946006,2.0,2.0,1044.0
30657213,660000.0,40.659877,-73.946579,4.0,2.0,2100.0
30657415,1250000.0,40.658937,-73.949971,3.0,2.0,1540.0
30657687,582000.0,40.65845,-73.937209,3.0,2.0,1746.0
30657799,515000.0,40.659476,-73.935404,3.0,2.0,1284.0
30657971,460000.0,40.65509,-73.942956,4.0,2.0,1940.0
30658001,650000.0,40.654883,-73.94202,3.0,3.0,1312.0
30658153,1120000.0,40.65609,-73.935036,3.0,2.0,1550.0
30658355,580000.0,40.654531,-73.940658,4.0,2.0,1811.0
30658477,650000.0,40.654818,-73.937224,4.0,3.0,1926.0
30658844,650000.0,40.652268,-73.944248,3.0,2.0,2040.0
30658932,755000.0,40.65209,-73.942272,4.0,4.0,1824.0
30658935,610000.0,40.651925,-73.942254,3.0,2.0,1312.0
30658943,630000.0,40.651683,-73.942596,4.0,2.0,1479.0
30659197,625000.0,40.65262,-73.936986,3.0,2.0,1272.0
30659227,865000.0,40.652263,-73.935942,6.0,2.0,3120.0
30659488,683000.0,40.650251,-73.944973,3.0,3.0,1716.0
30659635,625000.0,40.650095,-73.942427,3.0,2.0,2000.0
30659842,585000.0,40.650537,-73.937705,4.0,3.0,1440.0
30659850,625000.0,40.650022,-73.937169,3.0,3.0,1040.0
30659964,670000.0,40.650213,-73.933435,4.0,2.5,2092.0
30660205,525000.0,40.649505,-73.937081,3.0,2.0,2091.0
30660215,679000.0,40.648772,-73.937144,4.0,4.0,2016.0
30660331,755796.0,40.649227,-73.933362,4.0,2.0,1504.0
30660552,416500.0,40.645852,-73.944939,3.0,2.5,1394.0
30660798,840000.0,40.644809,-73.945695,3.0,4.0,1386.0
30660915,550000.0,40.644302,-73.942385,3.0,2.0,1376.0
30661020,552000.0,40.644053,-73.939981,3.0,2.0,1248.0
30661153,550000.0,40.644534,-73.935106,3.0,3.0,1300.0
30661299,462509.0,40.642679,-73.946109,3.0,2.0,1300.0
30661478,610000.0,40.642654,-73.943215,4.0,2.0,1408.0
30661495,585000.0,40.641546,-73.943094,3.0,2.0,1408.0
30661538,579000.0,40.642332,-73.942171,3.0,2.0,1144.0
30661591,660000.0,40.642665,-73.941267,3.0,2.0,1280.0
30661598,510000.0,40.64228,-73.941227,3.0,2.0,1152.0
30661606,720000.0,40.641842,-73.941181,3.0,4.0,1280.0
30661610,530000.0,40.641629,-73.941207,4.0,2.0,1062.0
30661687,540000.0,40.642262,-73.940652,4.0,2.0,1536.0
30661692,635000.0,40.64259,-73.940687,4.0,2.0,1536.0
30661997,690000.0,40.642118,-73.935864,3.0,4.0,1488.0
30662006,643000.0,40.642609,-73.935916,6.0,2.0,1504.0
30662122,625000.0,40.642957,-73.933636,4.0,2.0,1696.0
30662145,667200.0,40.642701,-73.933976,4.0,2.0,1568.0
30662277,360000.0,40.640521,-73.945269,3.0,2.0,1188.0
30662286,810000.0,40.640997,-73.943935,4.0,3.0,1548.0
30662289,571650.0,40.640752,-73.943951,3.0,2.0,1472.0
30662316,599000.0,40.640646,-73.943368,3.0,2.0,1280.0
30662352,820000.0,40.639901,-73.94191,3.0,4.0,2000.0
30662371,550000.0,40.640812,-73.942378,4.0,4.0,1482.0
30662387,565000.0,40.640616,-73.941049,3.0,2.0,1248.0
30662407,570000.0,40.639313,-73.940832,3.0,2.0,1440.0
30662513,500000.0,40.641294,-73.93909,3.0,2.0,1312.0
30662531,560000.0,40.639413,-73.939114,3.0,3.0,1280.0
30662575,679000.0,40.640849,-73.938252,4.0,3.0,1568.0
30662591,520000.0,40.639972,-73.938158,3.0,2.0,1568.0
30662608,616400.0,40.639622,-73.938487,4.0,2.0,1092.0
30662623,742741.0,40.640608,-73.938592,3.0,2.0,1280.0
30662647,669000.0,40.640853,-73.937242,3.0,3.0,1408.0
30662660,560000.0,40.640143,-73.937165,3.0,3.0,2000.0
30662693,560000.0,40.640518,-73.937574,3.0,3.0,1316.0
30662697,475000.0,40.640718,-73.937595,3.0,2.0,1280.0
30662742,440000.0,40.639796,-73.936557,3.0,3.0,1392.0
30662909,500000.0,40.63998,-73.933678,3.0,3.0,1600.0
30662927,635000.0,40.641021,-73.933792,4.0,2.0,1410.0
30662956,650000.0,40.640397,-73.932418,3.0,2.0,1312.0
30663022,312500.0,40.637151,-73.940677,3.0,1.5,1298.0
30663029,575000.0,40.636954,-73.940952,3.0,3.0,1408.0
30663048,575000.0,40.637942,-73.941127,2.0,2.0,1949.0
30663171,525000.0,40.637505,-73.938832,2.0,2.0,1520.0
30663177,995000.0,40.637064,-73.939188,5.0,4.0,3585.0
30663263,540000.0,40.639112,-73.936363,3.0,2.0,1690.0
30663560,530000.0,40.637806,-73.93345,3.0,3.0,2144.0
30663564,580000.0,40.638067,-73.933479,5.0,2.0,1820.0
30663668,442062.0,40.636919,-73.946814,3.0,2.0,1260.0
30663702,855000.0,40.637044,-73.944863,4.0,3.0,1760.0
30663705,1250000.0,40.637234,-73.944882,3.0,2.0,2697.0
30663720,950000.0,40.636765,-73.943894,4.0,2.0,1635.0
30663721,500000.0,40.636758,-73.944009,3.0,3.0,2808.0
30663801,679000.0,40.637632,-73.941674,3.0,3.0,1710.0
30663931,688500.0,40.636214,-73.944913,4.0,3.0,1800.0
30663991,639000.0,40.635428,-73.943374,3.0,2.0,1392.0
30664091,560000.0,40.635925,-73.941483,3.0,3.0,1798.0
30664138,635000.0,40.636473,-73.940897,5.0,2.0,1650.0
30664223,604000.0,40.634813,-73.938507,3.0,3.0,1624.0
30664241,645500.0,40.635654,-73.938999,4.0,2.0,1744.0
30664545,1799999.0,40.660685,-73.956419,4.0,2.0,2896.0
30664612,450000.0,40.65992,-73.957193,5.0,2.0,2106.0
30664890,2100000.0,40.659624,-73.954926,3.0,4.0,3576.0
30664897,1350000.0,40.659656,-73.954425,4.0,2.0,2700.0
30665052,1525000.0,40.658507,-73.956909,4.0,3.0,1800.0
30665201,1175000.0,40.658773,-73.952624,4.0,2.0,2347.0
30665203,1250000.0,40.658759,-73.952842,5.0,3.0,2400.0
30665390,1695000.0,40.657007,-73.955336,6.0,3.0,2952.0
30665487,1600000.0,40.656043,-73.957743,4.0,3.0,3228.0
30665704,1975000.0,40.652863,-73.963292,6.0,3.0,3450.0
30666108,549000.0,40.651707,-73.954629,5.0,3.0,2400.0
30666271,2215000.0,40.646942,-73.96805,6.0,4.0,3578.0
30666603,660000.0,40.64854,-73.954434,3.0,2.0,996.0
30666632,2100000.0,40.645187,-73.969248,7.0,3.0,2982.0
30666645,2150000.0,40.644422,-73.96937,6.0,3.0,3001.0
30666832,700000.0,40.647541,-73.954706,3.0,2.0,1606.0
30666916,860000.0,40.647675,-73.951791,4.0,2.0,1440.0
30666927,900000.0,40.645109,-73.956899,4.0,2.0,1728.0
30666987,620000.0,40.645236,-73.952834,3.0,2.0,2120.0
30667126,1310000.0,40.6467,-73.949416,4.0,4.0,3120.0
30667168,712899.0,40.645938,-73.949738,6.0,2.0,1916.0
30667221,1775000.0,40.641656,-73.968584,5.0,4.0,3281.0
30667310,1840000.0,40.64117,-73.967919,6.0,2.0,2489.0
30667312,1671000.0,40.641439,-73.96797,6.0,2.0,2715.0
30667369,1750000.0,40.643719,-73.96614,4.0,2.0,2568.0
30667420,1550000.0,40.643237,-73.965467,6.0,3.0,1938.0
30667911,895000.0,40.644058,-73.953817,3.0,2.0,1600.0
30668022,749000.0,40.643603,-73.9524,3.0,2.0,1380.0
30668144,2105000.0,40.636704,-73.966702,5.0,4.0,2367.0
30668171,1860000.0,40.637785,-73.965956,6.0,4.0,3100.0
30668194,2255000.0,40.637489,-73.966271,5.0,3.0,2732.0
30668293,1999999.0,40.6396,-73.962862,6.0,2.75,3063.0
30668345,2160000.0,40.639842,-73.960599,6.0,4.0,3567.0
30668348,1281002.0,40.639357,-73.960507,6.0,3.0,2764.0
30668377,1900000.0,40.64022,-73.960016,6.0,3.0,3512.0
30668549,1250000.0,40.64233,-73.953778,3.0,3.0,2650.0
30668574,941000.0,40.640871,-73.953477,5.0,3.0,2136.0
30668660,1045000.0,40.641926,-73.953161,4.0,2.0,1776.0
30668962,750000.0,40.636057,-73.963741,6.0,4.0,1947.0
30668974,1380000.0,40.636933,-73.962915,4.0,4.0,2376.0
30669033,1500000.0,40.637316,-73.96023,6.0,4.0,3122.0
30669219,1350000.0,40.638758,-73.950485,5.0,2.0,2260.0
30669252,1350000.0,40.638805,-73.949913,3.0,3.0,2055.0
30669457,1275000.0,40.638304,-73.955492,4.0,4.0,2500.0
30669502,1300000.0,40.637347,-73.953388,3.0,2.0,2205.0
30669555,950000.0,40.636893,-73.951595,6.0,2.0,3360.0
30669615,825000.0,40.636872,-73.950281,3.0,3.0,2000.0
30669674,1299999.0,40.638086,-73.949835,4.0,3.0,2400.0
30669768,1650000.0,40.633297,-73.964167,4.0,3.0,3153.0
30669857,1800000.0,40.633441,-73.961996,5.0,4.0,3500.0
30669922,1360000.0,40.633763,-73.960399,6.0,2.5,3009.0
30669942,2020000.0,40.634505,-73.959944,5.0,4.0,2900.0
30669972,1550000.0,40.635152,-73.959092,6.0,3.0,2965.0
30670006,1430000.0,40.63479,-73.957344,6.0,3.0,2379.0
30670138,1320000.0,40.634873,-73.953934,7.0,2.5,2470.0
30670168,1200000.0,40.634042,-73.952766,4.0,3.0,2644.0
30670203,948000.0,40.635066,-73.95296,3.0,3.0,1896.0
30670558,1575000.0,40.656538,-73.975342,3.0,2.0,1382.0
30670559,1475000.0,40.656563,-73.975394,3.0,2.0,1382.0
30670705,1350000.0,40.65791,-73.974855,5.0,3.0,1725.0
30670752,1900000.0,40.654702,-73.977434,7.0,3.0,2600.0
30670797,1625000.0,40.653074,-73.979635,5.0,3.0,2520.0
30670913,1450000.0,40.654604,-73.97543,5.0,2.0,2333.0
30671016,990500.0,40.650746,-73.9805,4.0,2.0,1400.0
30671027,2185000.0,40.652152,-73.979323,7.0,3.0,3000.0
30671114,1100000.0,40.650776,-73.978628,2.0,2.0,1000.0
30671132,1491000.0,40.651658,-73.978688,3.0,2.0,1820.0
30671178,1575000.0,40.652092,-73.977825,5.0,3.0,1492.0
30671183,875000.0,40.652364,-73.977877,2.0,2.0,1236.0
30671321,1892500.0,40.651887,-73.975322,3.0,2.0,1644.0
30671386,1100000.0,40.649733,-73.979762,3.0,2.0,1072.0
30671406,1400000.0,40.648648,-73.979159,3.0,3.0,1508.0
30671471,1200000.0,40.649708,-73.978317,4.0,3.0,2060.0
30671511,1300000.0,40.648815,-73.978182,6.0,3.0,2526.0
30671523,1200000.0,40.650257,-73.977475,4.0,2.0,1495.0
30671544,1575000.0,40.649646,-73.976985,6.0,4.0,1720.0
30671561,2295000.0,40.651105,-73.975045,5.0,3.0,2400.0
30671569,2395000.0,40.651595,-73.974688,3.0,4.0,2950.0
30671641,852275.0,40.644686,-73.991947,7.0,4.0,3108.0
30672401,1300000.0,40.644142,-73.982422,4.0,3.0,1628.0
30672414,930000.0,40.644423,-73.981114,3.0,2.0,1204.0
30672465,1130000.0,40.643176,-73.982926,3.0,2.0,1700.0
30672562,835000.0,40.642334,-73.98191,3.0,2.0,1567.0
30672788,1375000.0,40.647355,-73.97758,5.0,3.0,2200.0
30672790,1390000.0,40.64737,-73.977435,4.0,2.0,2090.0
30672813,1690000.0,40.645655,-73.977197,6.0,4.0,1947.0
30672874,1600000.0,40.646573,-73.976776,3.0,3.0,1740.0
30672903,1450000.0,40.646676,-73.975842,6.0,3.0,1924.0
30672986,980000.0,40.647795,-73.972047,4.0,2.0,1556.0
30673000,1040000.0,40.647007,-73.972195,2.0,2.0,1254.0
30673244,1500000.0,40.644896,-73.975506,3.0,2.0,1624.0
30673278,1115000.0,40.644101,-73.973154,5.0,2.0,2212.0
30673482,1600000.0,40.638478,-73.983797,6.0,2.0,2400.0
30673556,840000.0,40.639556,-73.980906,3.0,2.0,1152.0
30673645,1200000.0,40.640708,-73.979781,7.0,3.0,3568.0
30673723,900000.0,40.640631,-73.978369,4.0,3.0,1755.0
30673773,1300000.0,40.6412,-73.977648,3.0,3.0,1546.0
30673774,1150000.0,40.641269,-73.977661,3.0,3.0,1546.0
30673963,1400000.0,40.641721,-73.97162,6.0,3.0,2472.0
30673978,1135000.0,40.642379,-73.972194,4.0,2.0,1707.0
30674001,1750000.0,40.643236,-73.970924,4.0,3.0,2244.0
30674388,950000.0,40.638878,-73.977829,3.0,3.0,2640.0
30674570,1607000.0,40.640248,-73.974627,5.0,3.0,2230.0
30674686,1450000.0,40.639547,-73.970225,4.0,4.0,2300.0
30675180,1500000.0,40.637968,-73.971953,4.0,2.0,2000.0
30675374,1150000.0,40.634942,-73.976092,5.0,2.0,1812.0
30675394,1460000.0,40.635107,-73.976488,3.0,2.0,2358.0
30675629,1219000.0,40.634896,-73.969344,5.0,4.0,2060.0
30675640,1654000.0,40.635311,-73.969787,3.0,2.0,2511.0
30675695,1275000.0,40.630757,-73.978541,6.0,2.0,2064.0
30675811,1410000.0,40.630741,-73.977737,6.0,3.0,3000.0
30676022,970000.0,40.630354,-73.975451,3.0,2.0,1664.0
30676103,420000.0,40.633283,-73.969422,3.0,2.0,1152.0
30676234,835000.0,40.632917,-73.967954,6.0,2.0,1500.0
30677644,1565000.0,40.62532,-73.978014,7.0,4.0,3300.0
30677657,810000.0,40.625066,-73.978186,3.0,2.0,1024.0
30677958,1150000.0,40.625077,-73.979126,5.0,4.0,2500.0
30678001,1630000.0,40.624968,-73.979528,4.0,2.0,2023.0
30678334,1550000.0,40.623826,-73.979151,4.0,3.0,1696.0
30678571,1330000.0,40.62402,-73.980402,4.0,3.0,2000.0
30678780,1200000.0,40.625642,-73.984594,6.0,3.0,2381.0
30678792,1300000.0,40.625167,-73.984539,3.0,3.0,2000.0
30679257,1125000.0,40.622803,-73.972267,4.0,3.0,3000.0
30679304,1330000.0,40.619431,-73.971554,3.0,3.0,1456.0
30679527,999000.0,40.619539,-73.978767,3.0,2.0,1136.0
30679538,999000.0,40.619024,-73.978154,3.0,2.0,1600.0
30679781,999500.0,40.620929,-73.983425,3.0,2.0,2003.0
30679800,980000.0,40.619854,-73.981045,3.0,2.0,1369.0
30679806,1150000.0,40.619637,-73.980686,3.0,3.0,1350.0
30679873,999500.0,40.618183,-73.97829,3.0,2.0,1251.0
30680023,1300000.0,40.622656,-73.987794,5.0,3.0,2576.0
30680394,775000.0,40.620848,-73.986408,3.0,1.5,2304.0
30680459,1175000.0,40.619709,-73.984526,3.0,2.0,1536.0
30680460,1125000.0,40.619743,-73.984582,3.0,2.0,1536.0
30680502,999000.0,40.617807,-73.981381,3.0,2.0,1376.0
30680533,1200000.0,40.617799,-73.98053,6.0,2.0,1822.0
30680639,1660000.0,40.622093,-73.989982,7.0,4.0,3212.0
30680738,1125000.0,40.618594,-73.98407,6.0,3.0,2976.0
30681125,839000.0,40.615783,-73.981038,5.0,2.0,2542.0
30681276,838000.0,40.618876,-73.987795,3.0,2.0,1305.0
30681435,970000.0,40.615163,-73.981529,3.0,3.0,1600.0
30681448,1115000.0,40.615729,-73.982466,6.0,4.0,2135.0
30681458,739999.0,40.623515,-73.996509,3.0,2.0,1552.0
30681483,995000.0,40.622803,-73.995096,4.0,4.0,1838.0
30681834,988000.0,40.621503,-73.994679,3.0,2.0,1732.0
30681848,990000.0,40.62108,-73.993981,5.0,2.0,1732.0
30681976,1720000.0,40.618021,-73.989503,5.0,3.0,2640.0
30682021,770000.0,40.616433,-73.986873,3.0,2.0,1700.0
30682028,780000.0,40.616636,-73.987208,3.0,3.0,1648.0
30682033,830000.0,40.61678,-73.987446,4.0,2.0,1518.0
30682290,815000.0,40.620464,-73.99481,3.0,2.0,1585.0
30682489,998000.0,40.615052,-73.985505,4.0,3.0,1600.0
30682567,960000.0,40.61366,-73.983796,4.0,3.0,1554.0
30682671,1370000.0,40.618141,-73.992827,5.0,2.0,1900.0
30682730,999000.0,40.615719,-73.988119,6.0,2.0,1780.0
30682774,910000.0,40.614155,-73.985539,3.0,3.0,1444.0
30682813,970000.0,40.612871,-73.98341,4.0,2.0,1800.0
30682829,988000.0,40.613255,-73.984623,3.0,2.0,1312.0
30682890,990000.0,40.619702,-73.996223,4.0,2.0,1820.0
30682897,980000.0,40.619292,-73.995546,3.0,2.0,2550.0
30683087,960000.0,40.613335,-73.986274,4.0,2.0,1792.0
30683145,1650000.0,40.61279,-73.985364,6.0,3.0,2684.0
30684266,1250000.0,40.64023,-73.993647,5.0,2.0,2200.0
30684735,890000.0,40.638942,-73.994887,3.0,2.0,2054.0
30684998,1465000.0,40.636705,-73.992336,6.0,4.0,2210.0
30685925,1453000.0,40.638298,-74.001627,6.0,3.0,3000.0
30685927,1125000.0,40.638356,-74.001751,3.0,2.0,2040.0
30685932,1125000.0,40.6385,-74.00206,4.0,3.0,2000.0
30685941,912500.0,40.637583,-73.999842,4.0,3.0,1900.0
30686455,1280000.0,40.63876,-74.004803,7.0,2.0,1300.0
30687122,1180000.0,40.635904,-74.003094,3.0,2.0,1292.0
30687188,600000.0,40.634295,-74.001017,3.0,2.0,1462.0
30687456,1500000.0,40.635562,-74.004038,4.0,2.0,2344.0
30687931,2076000.0,40.631041,-73.99865,5.0,3.0,2280.0
30688194,1800000.0,40.631467,-74.000862,7.0,4.0,3200.0
30688336,1275000.0,40.62745,-73.994261,3.0,3.0,1800.0
30688867,865000.0,40.629191,-74.002652,3.0,2.0,1200.0
30688885,1035000.0,40.62878,-74.001972,3.0,2.0,1480.0
30689100,1085000.0,40.628891,-74.003666,3.0,2.0,1575.0
30689398,990000.0,40.626193,-74.000703,5.0,2.0,2700.0
30689846,970000.0,40.624409,-74.000996,5.0,2.0,1600.0
30689926,1250000.0,40.631061,-74.013528,7.0,2.0,2090.0
30689938,980000.0,40.630668,-74.012877,5.0,3.0,1905.0
30690235,1185000.0,40.622555,-74.00018,5.0,3.0,2760.0
30690335,880000.0,40.628576,-74.011466,4.0,2.0,1400.0
30690469,778000.0,40.623214,-74.002182,3.0,2.0,1080.0
30690680,1620000.0,40.638004,-74.014823,6.0,2.0,2432.0
30691266,780000.0,40.635342,-74.017927,2.0,2.0,1260.0
30691323,990000.0,40.63981,-74.029297,3.0,2.0,1312.0
30691357,659900.0,40.639168,-74.028118,4.0,2.0,1155.0
30691365,1250000.0,40.639453,-74.027353,4.0,3.0,1724.0
30691539,980000.0,40.635502,-74.021083,3.0,3.0,1536.0
30691550,990900.0,40.638405,-74.030545,5.0,2.0,2024.0
30691644,830000.0,40.637245,-74.026891,5.0,3.0,3150.0
30691962,865000.0,40.637907,-74.031329,3.0,2.0,1296.0
30691969,1125000.0,40.637686,-74.031769,3.0,3.0,1254.0
30692006,1132000.0,40.637651,-74.02984,6.0,2.0,2333.0
30692060,1260000.0,40.636902,-74.028177,6.0,4.0,2680.0
30692070,875000.0,40.636927,-74.027764,3.0,2.0,1192.0
30692107,900000.0,40.636672,-74.027351,3.0,2.0,1192.0
30692203,955000.0,40.63371,-74.02027,3.0,2.0,1476.0
30692246,886000.0,40.632852,-74.019102,4.0,2.0,1920.0
30692273,1180000.0,40.63217,-74.016943,3.0,2.0,1464.0
30692597,798000.0,40.632613,-74.019684,2.0,2.0,992.0
30692599,990000.0,40.632554,-74.019556,3.0,2.0,2147.0
30692613,803000.0,40.632233,-74.019084,3.0,2.0,1696.0
30692681,900000.0,40.629179,-74.013416,4.0,2.0,1610.0
30692712,1450000.0,40.629103,-74.013892,6.0,3.0,3300.0
30692874,1410000.0,40.636877,-74.032962,5.0,4.0,2772.0
30692878,996000.0,40.636774,-74.032429,3.0,2.0,1224.0
30692888,1150000.0,40.6367,-74.032011,4.0,3.0,1330.0
30692890,980000.0,40.636606,-74.032061,3.0,2.0,1224.0
30692924,933000.0,40.63657,-74.034296,3.0,2.0,1216.0
30692930,957500.0,40.6364,-74.033835,3.0,2.0,1024.0
30692966,1250000.0,40.636036,-74.033532,4.0,2.0,2000.0
30693012,1055090.0,40.635578,-74.031282,6.0,2.0,2347.0
30693016,975000.0,40.635294,-74.03082,3.0,2.0,1938.0
30693135,945000.0,40.636103,-74.035665,4.0,2.0,1520.0
30693234,1349000.0,40.634758,-74.029994,4.0,3.0,2660.0
30693385,1000000.0,40.631535,-74.019842,6.0,2.0,2200.0
30693562,1650000.0,40.627059,-74.012006,5.0,3.0,2320.0
30693586,1300000.0,40.626595,-74.011231,5.0,3.0,2180.0
30693625,1200000.0,40.625876,-74.010044,4.0,3.0,3210.0
30693637,1200000.0,40.626286,-74.010722,6.0,2.0,2080.0
30693777,1300000.0,40.626797,-74.01249,5.0,2.0,3120.0
30693786,1240000.0,40.626494,-74.012111,5.0,3.0,2000.0
30693787,1250000.0,40.626452,-74.012155,5.0,2.0,2820.0
30693788,1700000.0,40.626416,-74.012239,7.0,2.0,1000.0
30693824,1275000.0,40.625941,-74.011073,4.0,3.0,2200.0
30693854,1275000.0,40.625214,-74.01046,5.0,3.0,3025.0
30693866,920000.0,40.625901,-74.011595,3.0,2.0,1192.0
30693887,1225000.0,40.635797,-74.037052,3.0,2.0,2296.0
30693909,1368500.0,40.635028,-74.035501,3.0,2.0,1800.0
30693956,1378000.0,40.634849,-74.03354,3.0,4.0,1880.0
30694243,1347000.0,40.628921,-74.01822,5.0,3.0,2860.0
30694278,980000.0,40.627583,-74.015301,4.0,2.0,1400.0
30694293,1250000.0,40.627433,-74.01564,6.0,3.0,1824.0
30694327,820000.0,40.625891,-74.013089,3.0,2.0,1500.0
30694431,1265000.0,40.633875,-74.033798,4.0,3.0,2240.0
30694469,1037500.0,40.633427,-74.030678,3.0,2.0,1764.0
30694472,1300000.0,40.633437,-74.030265,3.0,3.0,1890.0
30694635,1185000.0,40.62981,-74.020693,6.0,3.0,3360.0
30694740,865000.0,40.624071,-74.011032,3.0,2.0,1348.0
30694743,875000.0,40.623927,-74.011191,3.0,2.0,1048.0
30694752,820000.0,40.624114,-74.011661,3.0,2.0,1465.0
30695038,1320000.0,40.629125,-74.020467,5.0,3.0,3300.0
30695135,1110000.0,40.624768,-74.014241,3.0,2.0,1666.0
30695149,1262000.0,40.624637,-74.013322,4.0,3.0,2235.0
30695186,945000.0,40.623559,-74.012243,3.0,2.0,2112.0
30695209,1600000.0,40.632661,-74.037019,6.0,2.0,1794.0
30695213,1300000.0,40.633262,-74.036349,2.0,3.0,2210.0
30695223,1150000.0,40.63247,-74.036566,3.0,2.0,1560.0
30695234,1050000.0,40.633101,-74.03565,3.0,2.0,1388.0
30695287,1105000.0,40.632169,-74.033177,3.0,2.0,1504.0
30695291,1100000.0,40.632344,-74.032987,3.0,2.0,1200.0
30695392,1500000.0,40.630119,-74.023988,3.0,2.0,3090.0
